,osm_type,osm_id,internal_id,query,latlong_score,name_score,name_has_substring,categories_score,address_score,addr_has_substring,confidence
433,node,5302299578,0x130e501e75226387:0x560111d92a120bc2,"Smart, Triq In-Naxxar, Ħal Balzan",0.00023073077384826255,0.45,True,0.48,0.69,False,0.7174993402976453
434,node,2798830341,0x130e501ea8def389:0x8276729784bd91ef,"Il-Qronfla, Ħal Balzan",9.402409265602582e-05,1.0,False,0.27,0.6,False,0.7569997360491373
435,node,2798830340,0x130e501ea8ea0933:0xf162790b59279283,"Balzan Pharmacy, Ħal Balzan",0.00017004696410472195,1.0,False,1.0,0.42,False,0.8209995159709045
436,node,7876352104,0x130e501ec424ed3d:0x71aa019725471eb3,"TACS Malta, Triq il-Kbira, Ħal Balzan",4.624824321258386e-05,1.0,False,0.46,0.55,False,0.7734998743552063
437,node,2798808850,0x130e501edc293539:0x57d234a4f3716ccb,"Balzan Youths Football Club, Ħal Balzan",5.878715846209271e-05,0.85,False,0.2,0.41,False,0.6954998380563628
438,node,2798809898,0x130e501edd9decfd:0x8d0a466f53a94444,"Rojolin, Ħal Balzan",6.407261505740836e-05,0.57,False,1.0,0.38,False,0.6899998227555209
439,node,2798809897,0x130e501edeb641d3:0xd891bdf171924463,"Socjeta Filarmonika Marija Annunzjata Balzan A.D. 1890, Ħal Balzan",1.658553586487079e-05,0.82,False,0.0,0.5,True,0.7209999602256304
440,node,2796466412,0x130e501edf050a9f:0xe0e4423de6026281,"Balzan Police Station, Triq it-Tlett Knejjes, Ħal Balzan",2.3032585611898315e-05,1.0,False,1.0,0.5,False,0.8249999415620981
441,node,803668891,0x130e501ee7fa576f:0x23e5988281d1eed1,"Kola Store, Triq il-Kbira, Ħal Balzan",0.0007257267323176195,1.0,False,0.24,0.49,False,0.7484979073363052
442,way,222341546,0x130e501f18c18787:0xb5b1f71a74f335,"Balzan Parish Church, Triq il-Kbira, Ħal Balzan",7.755507776249597e-05,1.0,False,0.85,0.84,False,0.8269997837252065
443,node,804649383,0x130e501f196b133f:0x563a6e80caea7bc2,"Fra Guzeppe Wine Bar, Triq Dun Spir Sammut, Ħal Balzan",0.012613899460514949,0.62,False,0.0,0.72,False,0.6219634923241599
444,node,2796469742,0x130e501f1c2f7dbb:0x9c8f6926175863cd,"Steve Stationery and Bazaar, Triq Dun Spir Sammut, Ħal Balzan",0.00021173721921231552,1.0,False,1.0,0.4,False,0.8199993952819922
445,node,7762575885,0x130e501f23c55555:0x82790cba3d52e693,"Carolina's Petit Cafe, Pjazza Bertu Fenech 79/80, Balzan, Malta",2.227666940652251e-05,1.0,False,1.0,1.0,False,0.8499999437503961
446,node,2798808849,0x130e501f3dfd8447:0xffd5a33d81c1ba1b,"Kazin tal-Banda San Gabriel, Ħal Balzan",2.3627949551682962e-05,0.64,False,0.0,0.34,False,0.608999939838582
447,node,7862897511,0x130e501f40f1890b:0xa75afba4047ea063,"Aurora Hall, Triq il-Kbira, Ħal Balzan",6.055774104586861e-05,1.0,False,0.24,0.55,False,0.7514998329307122
448,node,2798786293,0x130e501f46b03041:0x253ac7a299790c1e,"Talaham.com Butcher Shop, Triq San Valentin 1, Ħal Balzan",8.15627978915307e-05,0.91,False,0.24,0.84,False,0.7389997721232775
449,way,488414476,0x130e501f5b879a5f:0xf7b5436dffeb9de8,"Church of the Assumption of the Blessed Virgin Mary, Triq il-Kbira, Ħal Balzan",9.33392576653567e-05,1.0,False,0.98,0.49,False,0.8224997380316625
450,way,469899974,0x130e501fa18f9b6b:0x75eef1b7091b07d0,"Triq Antonio Bosio, L-Imsida",0.040241836349776704,0.19,False,0.0,0.25,False,0.46938351234697284
451,way,397511479,0x130e50202f5b17fb:0x588cbd489208654d,"Malta University Residence, Triq Robert Mifsud Bonnici, Ħal Lija",3.5170270524685115e-05,0.87,True,0.84,0.86,False,0.8879999064247743
452,node,988303882,0x130e502052f70097:0x696ac2181887f689,"Balzan/ Lija Post Office, Mikelang Borg, Ħal Lija",8.124161495234361e-05,0.44,False,1.0,0.68,False,0.6659997730530683
453,way,387009977,0x130e50205649d695:0xc1e547fc97d48cce,"Villa Macedonia, Ħal Balzan",0.004214632556431121,0.64,False,0.24,0.34,False,0.6329878073201752
454,node,2798800156,0x130e5021e49c306f:0xab6fcc044e0d082a,"Skarpoli, Ħal Balzan",0.00010231251145530243,0.55,True,1.0,0.6,False,0.7949997120550348
455,node,3560043385,0x130e5021ebe8f32d:0x3b93df73a0abb641,Attard,0.02574091644153327,0.22,False,0.0,0.55,False,0.4934254909879442
456,way,275472003,0x130e50221d5aaadd:0x2af771042479ccc6,"Casa Borg, Ħal Balzan",0.001628033855335847,0.26,False,1.0,0.37,False,0.5964952952518994
457,node,7862890280,0x130e50224b0d37f3:0x55db566e57f91fae,"Berġa tas-Saħħa ta' Ħ'Attard, Triq Birkirkara, Ħ'Attard",0.004358980821244062,0.33,False,0.15,0.48,False,0.5379873894471009
458,way,283731821,0x130e502269935033:0x7bb1bfa3734b7c4,"Ġnien Ħal Warda, Ħ'Attard",0.009373905106818948,0.44,False,0.81,0.22,False,0.6239728717677112
459,node,7876352100,0x130e502345fa652d:0xb1f5ad53c1c8a4bb,"American Embassy Residence, Triq Sant'Anton, Ħ'Attard",7.831883553816004e-05,0.41,False,0.33,0.56,False,0.5839997815142081
460,node,2798910077,0x130e5023c9f8fc83:0xdf60a0de7ea38db6,"President's Kitchen Gardens, Ħal Balzan",0.0001991343767449082,0.91,False,0.29,0.28,False,0.7159994317658983
461,node,7862897517,0x130e5024e2754cfd:0x54d4dd6035665002,"Dr. Trevor's Veterinary Clinic, Triq Kananea 56, Ħ'Attard",6.090361237057627e-05,1.0,False,0.55,0.77,False,0.793499831929451
462,way,289909248,0x130e502823a2053d:0xd73a232bede3f681,"PAMA Shopping Mall, Valletta Road, MST 9017, Mosta",0.0017360238847323442,1.0,False,0.86,0.77,False,0.8244949826321
463,way,554854869,0x130e5029a57d12f3:0xf11cedd1c10104d3,"Triq Il-Waqqafa, 4486, Mosta",0.0006211624070656956,0.11,False,0.0,0.38,False,0.4519982100390507
464,way,486101152,0x130e502a8da3f22f:0xae565d5a01c2f8ea,Il-Gzari Blk A4,0.00023794371381449632,0.18,False,0.0,0.28,False,0.4679993194169412
465,node,7849420164,0x130e502ffb3b126f:0xba8c31fb5b14a2dd,"APS Bank, Triq Santa Katerina, ATD 2609, Ħ'Attard",7.913437937806556e-05,0.7,True,1.0,0.72,False,0.8459997791532942
466,node,7880588539,0x130e50302c1097e7:0x3e49ec087a01b625,"AtoZ Electronics, Triq il-Pitkali 70, Ħ'Attard",4.7183047802883903e-05,1.0,False,1.0,0.75,False,0.8374998716490452
467,node,7880588546,0x130e5031da68c6a1:0x37db3da17d7da65f,"Conimex, Triq il-Pitkali, Ħ'Attard",1.3562448160379136e-05,1.0,False,0.22,0.53,False,0.7484999689771519
468,node,7880011200,0x130e5031da8a9ceb:0x63cd344e9188f2e5,"Exquisito, Triq il-Pitkali, Ħ'Attard",2.7068062360618608e-05,1.0,False,1.0,0.85,False,0.8424999298798165
469,node,7880011213,0x130e5031dcc026bd:0x26cbdcc06148665c,"Sports Experience, Triq il-Pitkali 74, Ħ'Attard",1.9795201437302066e-05,1.0,False,1.0,0.75,False,0.8374999509339854
470,node,7053110992,0x130e5031dd7b66ef:0x478fe4c1088bcd5f,"Misraħ Kola Pharmacy, Triq il-Pitkali, Ħ'Attard",9.940321927813224e-06,0.95,False,1.0,0.85,False,0.8274999794628272
471,node,7880011232,0x130e5031e5564785:0x616f620b821daee1,"Coldwell Banker, Triq il-Pitkali, Ħ'Attard",5.4204151135938154e-05,0.83,True,1.0,0.54,False,0.875999851323688
472,node,7880011233,0x130e5031fa7ed2f5:0x9bb6ba4136a4b38b,"Cassia Ironmongery, Triq il-Pitkali, Ħ'Attard",2.363493177509128e-05,0.9,True,0.22,0.53,False,0.8184999398183691
473,node,7880588566,0x130e503210ef4489:0xef18c797e086b0e7,"Phoenix Chinese Restaurant & Take-away, Triq il-Pitkali, Ħ'Attard",2.844450737636365e-05,1.0,False,1.0,0.85,False,0.8424999258951527
474,node,7876352101,0x130e50335702be51:0x9663864c6eb34a6c,"Farmer's Deli Organic Bistro, Triq Sant'Anton, Ħ'Attard",0.00034779759918618326,0.63,True,0.18,0.63,False,0.7384990014014744
475,node,7843709415,0x130e503aaffb2f0f:0x2919dbdade8045c0,"M4 Pharmacy, Triq il-Linja, Ħ'Attard",0.00016437694485568798,1.0,False,1.0,0.51,False,0.825499532385015
476,node,7843709416,0x130e503ab0d26417:0x620f40fb4f20b8b9,"Spells, Triq Il-Linja, Ħ'Attard",4.4884407093534913e-05,0.32,True,1.0,0.52,False,0.7219998783033686
477,way,840580462,0x130e503ab11d88db:0x15f2c15ff9ab8f42,"M4 Shopping Complex, Triq Il-Linja, Ħ'Attard",7.994632583203405e-05,1.0,False,0.31,0.51,False,0.7564997768027943
478,node,7862506073,0x130e503ace8646a3:0x2a3c33769819b7d8,"Excel Homes, Triq Il-Linja, Ħ'Attard",0.00032360571688197786,0.5,True,0.68,0.75,False,0.7554990714344342
479,node,7861395176,0x130e503ad6ca9195:0x7be4caf120d22d3f,"Santa Lucia, Triq il-Linja, Ħ'Attard",2.574198904368654e-05,0.81,True,1.0,0.83,False,0.8844999337186595
480,node,1292872942,0x130e503b15206463:0x4441db5cb8266bba,"Bank of Valletta, Triq ir-Rand 2, ATD 1301, Ħ'Attard",5.050247518655433e-05,0.35,False,1.0,0.67,False,0.6384998620396513
481,node,7862601407,0x130e503b166ce3e1:0x93aee4d9ba3f40ef,"St. Mary Pharmacy, Triq Antonio Schembri 2, H'Attard",4.8127435002158326e-05,0.8,False,1.0,0.81,False,0.7804998689151433
482,node,7883538495,0x130e503b7e06a499:0x9214a30de2edd508,"Ċentru Parrokkjali Papa Ġwanni Pawlu II, Triq il-Kbira, Ħ'Attard",0.0001267722367091506,0.37,False,0.28,0.51,False,0.5644996412466977
483,node,5484453823,0x130e503bb605e6ad:0x11f60b4d5811d999,"wood and coal, Triq iz-Zaghfran",2.594339992935907e-05,0.68,True,0.63,0.43,False,0.7884999331355961
484,node,7864127685,0x130e503c837b5a0b:0xd6adb34f2475118f,"Jalie's Coffee, Cakes & Bakes, Triq Tommaso Dingli, Ħ'Attard",6.788519721050516e-05,0.93,False,0.25,0.5,False,0.7289998117184958
485,node,6903962985,0x130e50427b17b1ab:0x3c312af02cd94d05,"Sofra Kebab, Triq L-Imdina",6.0303565401879926e-05,0.61,True,1.0,0.6,True,0.862999833666524
486,node,3387615312,0x130e50430621a76d:0x99f3b2660c46b811,"Ta' Conti, Triq San Rokku",3.615093359617454e-05,1.0,False,0.25,0.62,True,0.8059999035858578
487,way,697281800,0x130e50452b0b1831:0x3679c6a5a54edfad,"BB de Rohan, Triq il-Kbira 11, ZBG 3201, Zebbug",0.00014932986418878677,1.0,False,1.0,0.51,False,0.825499575944734
488,node,6969100189,0x130e5045801c122f:0xf17ee890c5be914f,"Stefan's Bakery, Misraħ Muxi 32A, ZBG1420, Ħaż-Żebbuġ",6.705378438490535e-05,1.0,False,1.0,0.58,False,0.8289998141253485
489,node,3180798051,0x130e5045e17c2d8d:0xb6f7059471e5d006,"The Convenience Shop, Triq Mikielang Sapiano, Zebbuġ",0.0009653597257002059,1.0,False,0.24,0.44,False,0.7459972136239438
490,node,4872914524,0x130e505b331bb669:0xc9cd18ae3ddfbd78,"Kazin Banda San Filep, Misrah San Filippu",8.17327963572398e-05,0.82,False,0.22,0.39,False,0.6874997716311497
491,node,6903953685,0x130e5068ef89c37d:0x4ecf6f8b5b316664,"Kungfu Chinese Takeaway, Triq Luret Cutajar",0.0001948813228623418,0.71,False,1.0,0.68,True,0.7969994440780428
492,node,4460999250,0x130e506931b0412b:0xed3eb8ceebd23fed,"Ten Green Bottles, Triq L-Imdina, Haż-Żebbuġ",6.248847893927312e-05,1.0,False,0.29,0.78,False,0.7679998273414287
493,way,330080529,0x130e506e9526685d:0x265b1f88d7110307,"Pet Studio, Triq L-Imdina, ZBG9019, Haż-Żebbuġ",0.000160101265356024,1.0,False,0.5,0.71,False,0.7854995447626584
494,node,5100285722,0x130e5074491cc2b1:0x129ec8f13fcf5045,"Pc motor, Mdina",0.0007607441948503167,0.94,True,0.22,0.33,True,0.8704978059644269
495,way,274918101,0x130e507495404bd3:0xe16de5685fb8c5cc,Ħal Qormi,0.008077357939731468,0.0,False,0.0,0.43,False,0.4214766251356613
496,node,2929095284,0x130e5074dc49aa19:0xc522b8356a2def9e,"Qormi Polyclinic, Triq Il-Vitorja, QRM 2503, Qormi",4.974535154142727e-05,0.46,False,1.0,0.8,False,0.6779998642314448
497,node,1061670095,0x130e50759a0a341d:0x7fce76739934a7b,"Debono Car Centre, Triq Il-Karmnu, Fgura",0.051671320303336196,0.57,False,0.24,0.49,False,0.6193504251906814
498,node,2872726892,0x130e5083500dfa79:0x54ccf5e0cb42dbee,Mqabba,0.0008824478511513138,0.22,False,0.0,0.55,False,0.4934974536451173
499,node,279159340,0x130e5092413c25cb:0xa9e1d7c2fde14aac,"Police Academy Ta Kandja, Triq L-Imqabba, SGW, Siggiewi",0.0009299575097823152,0.68,False,0.26,0.6,False,0.6599973161096426
500,node,2862055275,0x130e509588fdd0ad:0xbb169f3ba10ab053,Qrendi,0.008427049292605692,0.22,False,0.0,0.0,False,0.46597561281590183
501,way,26874450,0x130e50a920b9cddf:0x2faa2e911fbf88a0,"Gnien il-Gibjun, Zurrieq",5.5468458206460626e-05,0.67,False,1.0,0.31,True,0.7664998476636518
502,node,6688531886,0x130e50b456679b8f:0x10446cbcdb40be86,"Cassarini Restaurant, Sajjieda, QRD 3043",7.611832891393176e-06,0.87,True,1.0,0.46,False,0.8839999862035585
503,node,7043722725,0x130e50e4d17a28a5:0xcc0f7f816cbbf067,"Tracgozo, Triq Patri A Debono",0.26569708063541086,1.0,False,1.0,0.49,False,0.823730843080826
504,node,3387619774,0x130e50f0b9547d7f:0x1226f5b76766d3f0,"TY's Bar, Triq San Nikola, Siggiewi",4.931287864224765e-05,0.57,True,1.0,0.89,False,0.8154998654834084
505,way,139894835,0x130e50faaefd1d75:0x2d15272505e9cdbe,Siggiewi,0.014373907317061597,0.0,False,0.0,0.0,False,0.39995839728616334
506,node,7880588558,0x130e5106f263f32d:0x7e514bd228dbeff8,"Ta' Dernis Snack Bar & Pizzeria, Triq il-Pitkali, Ħ'Attard",7.866307901414905e-05,0.67,False,1.0,0.85,False,0.7434997805176592
507,way,294785416,0x130e5108c7ef03c3:0x74e0249cb4599872,"Chukkas Razzett l-Aħmar, Triq Durumblat, Il-Mosta",0.00013492943915827425,0.5,False,0.32,0.76,False,0.619999617632453
508,node,2798786292,0x130e510b9bffd38b:0x14a7a56682b4491a,"ARG Meat Market, Triq il-Wied 121, Birkirkara",0.0037705331665422413,0.34,False,0.24,0.67,False,0.5594890929412918
509,node,2798848343,0x130e511f31af8c85:0xca9c318efc8abcbe,"Kate's Wellness, Ħal Balzan",0.003864215400311244,0.35,False,0.0,0.37,False,0.5234888217410589
510,node,2798848342,0x130e512c2df43a63:0x8fe2f43fa800dd1f,"Hair Salon, Ħal Balzan",0.0034145288767242835,0.8,True,1.0,0.37,False,0.8584901235363409
511,node,7880588551,0x130e512e95d01f01:0x62c8a925c81cba90,"Crayons, Triq il-Pitkali 11, Ħ'Attard",0.00013549413271116535,0.56,True,1.0,0.8,False,0.8079996159977244
512,node,7880011212,0x130e513818772271:0x11aae597f5b169ec,"Attard Fish Shop, Triq il-Pitkali, Ħ'Attard",4.485197877645523e-05,0.8,False,0.24,0.8,False,0.7039998783972453
513,node,1328154310,0x130e513b98cf554b:0x450087627d52ef07,"Deguara Ironmongery, Ħal Balzan",5.02200159305843e-05,1.0,False,0.22,0.36,False,0.7399998628573412
514,node,4657942089,0x130e514477265d15:0x3152074b43d57878,"The Fadesman Barber & Salon, Triq Lorenzo Gafà, MST 4128",0.00013687866890096288,0.65,True,1.0,0.77,False,0.8334996119896374
515,node,7880588544,0x130e514b8a8edb55:0xd6229bec5a221b6b,"El Panadero, Triq il-Pitkali, Ħ'Attard",2.922071182969596e-05,0.43,True,0.24,0.8,False,0.6929999236481222
516,node,7871678610,0x130e5155da42e313:0x8c585ceaad3432da,"Sam Snack Bar, Triq il-Mosta, Ħ'Attard",0.00010886271170585021,1.0,False,0.25,0.77,False,0.7634996930928927
517,node,2798915896,0x130e51599cf040d7:0x35044007bca7ecf5,"St Joseph Pharamacy, Triq Annibale Preca, Lija",5.6968851138555585e-05,0.86,False,0.13,0.83,False,0.7124998433201717
518,node,2798786294,0x130e515ad6a8e02b:0xe2ca62cc3dae7a2c,"Hudson Confectionary and Daily Needs, Triq il-Kbira, Ħal Balzan",2.2080987299500196e-05,0.68,False,0.22,0.5,False,0.6509999443168754
519,node,585144029,0x130e5160c88f87af:0xf0fbb41cce24be82,"Nigret Self Service, Triq Wied Babu 2",5.593254866312402e-05,0.83,True,1.0,0.65,False,0.8814998463201585
520,node,7887623913,0x130e5162b5cb6161:0xcee076f5c2326f62,"Plan-C Restobar, Triq Antonio Schembri, H'Attard",5.569784556017623e-05,1.0,False,1.0,0.72,False,0.8359998469995994
521,node,2798801818,0x130e517929446899:0x523dec44340533e4,"Good Shepherd Convent, Ħal Balzan",4.670524595822764e-05,0.93,False,1.0,0.51,False,0.8044998730322312
522,way,463476717,0x130e517b1313b68f:0x8bd2aa7286df643f,"Savio College, Triq il-Buskett, Ħad-Dingli",0.0008094564387193943,0.79,True,1.0,0.78,False,0.8759976649475943
523,node,7891274978,0x130e517d0065e16d:0x2baeb77a87a87874,"NomNom, Triq il-Ferrovija il-Qadima, Birkirkara",6.391815078594327e-05,1.0,False,1.0,0.55,False,0.8274998232026787
524,node,2806566545,0x130e517e681856c3:0x82337e2083ff7da7,Ħad-Dingli,0.006102753798902805,0.31,False,0.0,0.27,False,0.5064823414073746
525,node,6903953686,0x130e518500c0cf91:0x1ba19085413daafd,"Auto Market, Triq L-Imdina",0.01708654303948098,0.59,False,1.0,0.55,True,0.7544505444904925
526,node,7862890279,0x130e5186b16a4071:0xe5b2593489a3c30d,"Central Butcher, Triq Sant' Anna 2, Ħ'Attard",2.204767561709238e-05,1.0,False,0.24,0.85,False,0.7664999444133092
527,node,7862897516,0x130e519023ff1963:0x8bce28ea65d9c34c,"Pampered Pets, Triq Kananea, Ħ'Attard",7.831123801769385e-05,0.81,True,0.27,0.83,False,0.811499781536202
528,node,4884330321,0x130e5191077cb9c9:0x2ed64367d0fb51ec,"Luxonas, Vjal il-Haddiem",0.00013720178570372915,1.0,False,1.0,0.31,False,0.8154996110542481
529,node,4231179189,0x130e5191fb4e273f:0x127a748a65e3212c,"Central Pharmacy, Ghajn Kajjet, RBT 4017",5.072297309853953e-05,0.84,True,1.0,0.61,False,0.8824998614013329
530,node,7803700987,0x130e51946b789f37:0xede15fe5664888ec,Triq Doni,0.001888192585516847,0.17,False,0.0,0.35,False,0.46849454211968444
531,way,33703560,0x130e519568ce9a2f:0xc606df91f88ebe5c,"Palazzo Falson, Villegaignon Street, MDN 1191, Mdina",6.913107220202607e-05,1.0,False,0.8,0.61,False,0.8104998081118184
532,node,4454838191,0x130e5195bdf07319:0x580c828d341de780,"No. 2 Labini, Labini 2",0.00010359811774212363,1.0,False,0.49,0.34,False,0.7659997083333396
533,node,2475298672,0x130e51968358fafd:0xf3c85f81ed66fe1e,"Ristorante Cosmana Navarra, St. Paul's Street 28",5.5606564360192276e-05,0.34,False,1.0,0.51,False,0.6274998472638489
534,node,634465395,0x130e51969e8196f9:0xacf3a2723679640,"Rabat Police Station, Triq Santa Rita 168, RBT 1528, Rabat",4.061157470434644e-05,1.0,False,1.0,0.72,False,0.83599989067277
535,node,5303592513,0x130e5196b725e171:0xa93c06ce3114fb44,"Tikka, Triq Bir Ir-Riebu, Sqaq Numru 3, 15A, Rabat",7.292688118744193e-05,1.0,False,0.25,0.93,False,0.7714997971233498
536,node,5527691323,0x130e5196c7aed71b:0x527d03b81371e080,"Ticketoffice St. Paul's Catacombs, Trip Hal Bajjada",0.00018299398897088107,0.75,False,0.83,0.72,False,0.7439994784906265
537,way,33704272,0x130e5196edd5b3b7:0xa505bf6b5c4de379,"Domus Romana, Museum Esplanade, RBT 1202",5.9642630658184566e-05,0.92,False,0.83,0.47,False,0.7824998355798606
538,node,5039178821,0x130e5196f3e0f749:0xae69b642b0307c5f,"College Stationery, Triq il-Kulleġġ 35",4.402556075417018e-05,1.0,False,1.0,0.38,False,0.8189998807896387
539,way,293514210,0x130e519ea629e44b:0xbc78decc99a67620,"Maple farm B&B, Triq Il-Buskett, RBT 2705, Ir-Rabat",9.147955907734907e-05,0.67,False,0.68,0.8,False,0.7089997434152948
540,way,843938947,0x130e51af9cfe5ebf:0xc886f9a70f49584,"Fort Business Center, Triq l-Intornjatur, Birkirkara",0.00013761765142053395,0.95,False,1.0,0.35,False,0.8024996098503605
541,node,5270463847,0x130e51be155f85ed:0xc0cf334dda9542ea,"Fork & Cork, Telgha Tas-Saqqajja",8.025521790036292e-05,0.56,False,0.63,0.76,True,0.7189997759085844
542,node,6324870612,0x130e51be1c10a635:0xae1abb80e0d75111,"Bank of Valletta, Is-Saqqajja 20, RBT 1190, Ir-Rabat",4.739419795603633e-05,0.58,True,1.0,0.65,False,0.8064998710377875
543,way,223120541,0x130e51be369a6177:0xbcacb5ee528dfcb5,"Rabat Playground, Rabat",3.936365274676254e-05,1.0,False,1.0,0.25,False,0.812499894285373
544,node,7880011226,0x130e51bf1d8a8c25:0xb4e050deddca0a5b,"Tenderfresh Butcher, Triq il-Pitkali, Ħ'Attard",2.9827671715124916e-05,1.0,False,0.24,0.85,False,0.7664999218910371
545,way,33703555,0x130e51bf94be158b:0xa5cf6fcd0385420c,"Mdina Cathedral Museum, Archbishop Square, Mdina",0.0001915146079939766,1.0,False,0.83,0.47,False,0.8064994538243287
546,node,3258628983,0x130e51bfb8dffb59:0x626e722aeb7bb7aa,"de Mondion, Misrah Il-Kunsill, Mdina",0.0002612877532550351,0.57,True,1.0,0.85,False,0.8134992518383974
547,node,559270353,0x130e51bfb9cc9ebf:0xec6473479ea69da3,"Trattoria A.D. 1530, Mdina",3.342528982620312e-05,0.97,False,1.0,0.24,True,0.8529999114763104
548,node,301379326,0x130e51bfc94c3345:0xf688d148d1d48f87,"National Museum of Natural History, Pjazza San Publiju, Mdina",0.00029127203779220656,1.0,False,0.83,0.61,False,0.8134991650370411
549,node,3258628982,0x130e51bfdd71b56b:0x6167353b5f41afc1,"The Xara Palace Relais & Chateaux, Misrah Il-Kunsill, Mdina",5.470475299168069e-05,1.0,False,1.0,0.75,False,0.8374998498744981
550,node,6271965285,0x130e51bfdffa2117:0x3ea6b28d39bf53e7,"The Mdina experience, Misraħ Mesquita 7",3.8043396274162425e-05,1.0,False,0.25,0.52,False,0.750999898107377
551,node,2475805940,0x130e51bfe3f880ab:0xfe693003eb2749a2,"Medina Restaurant, Holy Cross Street 7, Mdina",1.9592345444664747e-05,0.89,True,1.0,0.64,False,0.8989999515212322
552,node,4224284838,0x130e51bfe5a03df7:0xa48d816c3735c537,Triq Villegaignon,0.0004026684616436273,0.17,False,0.0,0.35,False,0.4684988425560874
553,node,5915751985,0x130e51bfe822fc2b:0xadfc1652eb663bd9,"Bar One, Triq Villegaignon",0.00011251990934727479,0.74,True,0.63,0.48,False,0.8089996825056893
554,node,2464506564,0x130e51bff9318a83:0xdf2ecfffc9cc4ab8,"Palazzo de Piro, Mdina",0.0010790515882014699,0.5,False,1.0,0.28,True,0.7139968844979361
555,node,2472720772,0x130e51bff9a7ed41:0x427279317506e41b,"Rosmarino, Triq Villegaignon, Mdina",0.006627887386640451,0.62,True,0.63,0.84,False,0.7909808212007614
556,way,33703558,0x130e51bffb6d8937:0x2b3bb79dbc4e4ff7,"Carmelite Priory, Villegaignon Street, Mdina",0.0002580342069496147,1.0,False,0.52,0.76,False,0.7899992612570725
557,node,2472720714,0x130e51c00a08dfd7:0xf8305cc684652c30,"Vinum Wine Bar, Bastion Street 1, Mdina",4.9520197898621115e-05,0.8,True,0.65,0.48,False,0.8289998648832411
558,way,222920947,0x130e51c00a1ac225:0x582a7a8a0ffee6bb,"Fontanella Tea Garden, Mdina",2.0768265935408994e-05,1.0,False,0.25,0.62,True,0.805999948117066
559,node,7862897513,0x130e51c2a9d34fcd:0x2016d682d085f11e,"Adverteyes, Triq Kananea, Ħ'Attard",0.00020564051157443515,0.83,True,1.0,0.57,False,0.8774994129313207
560,way,513521386,0x130e51ca8e222a8d:0xbb23bbdd89b35ba6,"Madonna tal-Vitorja, Triq L-Imdina, Ħ'Attard",1.9375848156926528e-05,0.84,True,1.0,0.56,False,0.8799999521479691
561,node,3280722408,0x130e51ce797976c9:0xf7f069820d710aca,Ta' Qali,0.0020148345093323394,0.2,False,0.0,0.42,False,0.4809941755046086
562,way,274210252,0x130e51d201c33023:0x6a70badb378e8077,"BOV Adventure Park, Ta' Qali",0.000647876472323391,1.0,False,0.81,0.29,False,0.795498132704636
563,way,48396845,0x130e51d5de2737bf:0x3bc4166272186356,"Tal-Blata l-Gholja, Mosta",0.000575852446080712,0.94,False,0.0,0.62,True,0.7629983412066317
564,node,3834476049,0x130e51d6a7b08e85:0xc3e6ef06d0f2e7ff,"Badass Burgers, 1, St. Julians",2.6840268254866664e-05,1.0,False,1.0,0.45,False,0.8224999305392565
565,way,282266967,0x130e51ea1755e893:0xd81eb89f077b9cae,Mtarfa,0.002866491573429647,0.2,False,0.0,0.55,False,0.4874917100468066
566,node,7876352102,0x130e51f0e7a27e2b:0x100b1c40994cc786,"Villa Bologna Pottery, Triq Sant'Anton, Ħ'Attard",0.0001720802719645038,1.0,False,0.14,0.58,False,0.7429995100846917
567,node,7862897514,0x130e51f46cb3fab3:0xc0aa52fc1e9cb3f,"CarePlus Medics, Triq Kananea, Ħ'Attard",0.000205879819316739,1.0,False,1.0,0.83,False,0.84149941223855
568,way,222387365,0x130e53d670cb942d:0x3e7bd11a62a836c9,"Ġnien il-Familja, Ħad-Dingli",7.832472395641091e-05,0.52,False,1.0,0.47,True,0.7294997814971617
569,node,4969354725,0x130e5a0986ce53e1:0x6d2e0b43064fc809,"Salus Pharmacy, Misraħ ir-Repubblika 35/36, ZRQ 1012",1.717672844338172e-05,1.0,False,1.0,0.78,False,0.8389999585141898
570,way,320794070,0x130e5a0d16c2958d:0xcf1567d8059c1c40,Żurrieq,0.012362659850773023,0.0,False,0.0,0.0,False,0.39996421963645745
571,way,321340653,0x130e5a538a6193e3:0xd7b1332ee9fd5801,Ħal Għaxaq,0.005452806903180461,0.15,False,0.0,0.27,False,0.4584842229354127
572,node,4716718589,0x130e5a54ab21b5ff:0x1f348fb6aa197543,"Informatica, Triq Il Bwar, Ħal Għaxaq",4.0403093941551e-05,1.0,False,0.27,0.84,False,0.7689998912763
573,node,5322097914,0x130e5a55b3ace55f:0x38f3c21c65e3eed1,"St Philips Pharmacy, Ċeppun, Ħal Għaxaq",0.00019943986562271707,0.97,False,0.84,0.55,False,0.8024994308815399
574,node,2813340567,0x130e5a5844d900ab:0x4c66f049e1427b06,Gudja,0.002351071323887446,0.25,False,0.0,0.2,False,0.4849932021343253
575,way,76913125,0x130e5a5eab46a325:0x77a34e60e88f1c6d,"Gnien Raymond Caruana, Gudja",7.214558003129168e-05,1.0,False,1.0,0.33,True,0.8664997993851346
576,node,1609109211,0x130e5a5ed8529103:0x2e7f33ca7cd2151c,"Ta' Scicluna Farmhouse, Triq Bir Miftuh",0.00015590192429855565,0.92,True,1.0,0.24,False,0.88799955691931
